date,modal_price,min_price,max_price,year,month,day_of_year,weekday,spread,lag_1,lag_7,lag_14,lag_30,roll_7,roll_30,roll_90
2021-05-04,5183.486686390533,4977.784023668639,5347.278106508876,2021,5,124,1,369.49408284023684,4828.196864686468,7073.057522123894,5103.154028436019,7362.8015873015875,6079.186667382572,6135.404699890216,5386.3206712864885
2021-05-05,5953.988636363636,5834.511363636364,5996.159090909091,2021,5,125,2,161.64772727272702,5183.486686390533,7254.977477477478,4860.732394366197,7404.08,5893.331118652023,6087.068321102337,5395.446579882249
2021-05-06,6289.090395480226,6095.514124293785,6429.265536723164,2021,5,126,3,333.75141242937843,5953.988636363636,7478.0,5074.090909090909,7263.316091954023,5723.486889434913,6054.5941312198765,5409.093738122629
2021-05-07,6280.663346613545,6094.848605577689,6424.721115537848,2021,5,127,4,329.8725099601588,6289.090395480226,7370.077720207254,5845.0,5139.722222222223,5567.856264635811,6092.625502032922,5433.8803156483955
2021-05-08,6620.6502463054185,6467.832512315271,6698.773399014778,2021,5,128,5,230.94088669950725,6280.663346613545,5251.445652173913,6278.985829959514,5170.6796875,5763.456920940313,6140.957853993102,5464.706708590492
2021-05-09,6810.848484848485,6722.621212121212,6878.742424242424,2021,5,129,6,156.121212121212,6620.6502463054185,5188.1222707423585,6265.04255319149,4904.698464163822,5995.2749515269015,6204.4961880159235,5497.164052866587
2021-05-10,7296.674311926606,7088.417431192661,7370.642201834862,2021,5,130,0,282.2247706422013,6810.848484848485,4828.196864686468,6638.28813559322,5072.794007490636,6347.914586846921,6278.625531497122,5533.055372381821
2021-05-11,7331.875,7195.375,7446.5,2021,5,131,1,251.125,7296.674311926606,5183.486686390533,7073.057522123894,5992.160714285715,6654.827203076845,6323.2826743542655,5569.17244984661
2021-05-12,7274.415384615385,7170.476923076923,7247.615384615385,2021,5,132,2,77.13846153846134,7331.875,5953.988636363636,7254.977477477478,6326.088495575221,6843.459595684239,6354.893570655604,5603.5115710032305
2021-06-01,5348.332402234637,5205.078212290503,5437.530726256983,2021,6,152,1,232.45251396648018,7274.415384615385,6289.090395480226,7478.0,6305.580882352941,6709.065596649154,6322.985287984994,5614.944039981674
